,시군구_명,상권_코드_명,서비스_업종_코드_명,매출/점포수,증감률
21830,마포구,망원시장,육류판매,1072871507.8203125,37.81421535526158
21831,마포구,망원시장,미곡판매,18620221.5,256.8066731996829
21832,마포구,망원시장,편의점,409142117.0,-3.770149505287918
21833,마포구,망원시장,슈퍼마켓,1148732752.5714283,-22.765460248592063
21834,마포구,망원시장,노래방,185174934.30952382,-58.149849403773075
21835,마포구,망원시장,미용실,10863606.666666666,66.46587108492423
21836,마포구,망원시장,한의원,590093459.5,-59.54181308799949
21837,마포구,망원시장,치과의원,160101812.0,-3.2780218210980365
21838,마포구,망원시장,일반의원,519893086.6666666,-42.24669506729223
21839,마포구,망원시장,커피-음료,106619944.5,2.2643837210651157
21840,마포구,망원시장,분식전문점,365653728.0824176,-23.217466209265083
21841,마포구,망원시장,치킨전문점,465293166.1589285,-39.05307846505066
21842,마포구,망원시장,제과점,37428511.5,24.279329141902963
21843,마포구,망원시장,양식음식점,148801495.0,-65.43813526297473
21844,마포구,망원시장,중식음식점,199777491.5,53.180715055679826
21845,마포구,망원시장,한식음식점,204467152.21746033,46.70793053353542
21846,마포구,합정시장,호프-간이주점,0.0,0.0
21847,마포구,합정시장,분식전문점,149156015.0,70.79927215808226
21848,마포구,합정시장,한식음식점,0.0,0.0
21849,마포구,영진시장,커피-음료,93598493.0,77.13539627420411
21850,마포구,영진시장,한식음식점,84604108.25,46.70793053353542
21851,마포구,영진시장,반찬가게,392919772.509375,-71.42937442851097
21852,마포구,서교시장,섬유제품,9949739.0,-69.64816363524712
21853,마포구,서교시장,문구,709979358.0,17.344984222062408
21854,마포구,서교시장,일반의류,14588534.6,94.67052477661424
21855,마포구,서교시장,반찬가게,77967342.73333335,-3.04801908083671
21856,마포구,서교시장,육류판매,1072871507.8203125,37.81421535526158
21857,마포구,서교시장,슈퍼마켓,114139119.0,-97.2098339045354
21858,마포구,서교시장,네일숍,44227783.0,-37.5483415028965
21859,마포구,서교시장,커피-음료,14116548.25,-3.5993164972180693
21860,마포구,서교시장,호프-간이주점,465577342.7777778,-79.58472625989292
21861,마포구,서교시장,한식음식점,495987110.1888889,-18.04834028948808
21862,마포구,서교시장,화장품,15000000.0,-93.57575757575758
21863,마포구,서교시장,예술학원,251914313.17559522,-91.7273362766515
21864,마포구,신수시장,조명용품,172381484.0,-38.440755620829904
21865,마포구,신수시장,의약품,478676542.5,17.285160155931408
21866,마포구,신수시장,슈퍼마켓,709573654.5,-20.244801803024103
21867,마포구,신수시장,미용실,39198753.0,-53.13219530223321
21868,마포구,신수시장,한의원,491429382.0,-13.604518054640863
21869,마포구,신수시장,치과의원,954624866.0,47.57526369656705
21870,마포구,신수시장,일반의원,350099788.0,4.393110058095772
21871,마포구,신수시장,일반교습학원,291572014.0,-58.01563005974915
21872,마포구,신수시장,호프-간이주점,40849224.0,-90.7092886268782
21873,마포구,신수시장,분식전문점,0.0,0.0
21874,마포구,신수시장,육류판매,0.0,0.0
21875,마포구,아현시장,인테리어,1771989.2,273.4554592845919
21876,마포구,아현시장,철물점,44381688.0,-1.707954415794191
21877,마포구,아현시장,화초,55996730.5,1.1371967511567505
21878,마포구,아현시장,섬유제품,30067178.75,-4.526438982905901
21879,마포구,아현시장,화장품,131898799.11764705,0.5570409917235963
21880,마포구,아현시장,의약품,1368725607.6666667,11.48486573589527
21881,마포구,아현시장,시계및귀금속,36798697.0,-34.376249789496626
21882,마포구,아현시장,안경,274480157.0,-20.672682725112253
21883,마포구,아현시장,신발,22770404.25,-44.704525832034804
21884,마포구,아현시장,일반의류,58766470.777777776,-13.89227116173511
21885,마포구,아현시장,반찬가게,392919772.509375,67.95360228003145
21886,마포구,아현시장,청과상,254655838.9166667,-85.93413847526652
21887,마포구,아현시장,수산물판매,74103242.0,235.82002434496664
21888,마포구,아현시장,육류판매,499809797.4,62.540419087297664
21889,마포구,아현시장,슈퍼마켓,746207539.125,41.140492616262435
21890,마포구,아현시장,세탁소,76846608.5,-35.85369092768747
21891,마포구,아현시장,미용실,16071001.42857143,-44.830981063407826
21892,마포구,아현시장,골프연습장,19211124.0,118.09864708693655
21893,마포구,아현시장,한의원,350603279.5,-0.9334379315182701
21894,마포구,아현시장,치과의원,513272979.8,6.1683304296159776
21895,마포구,아현시장,일반의원,603501208.8333333,6.211764967155148
21896,마포구,아현시장,스포츠 강습,80210601.0,30.888983115835288
21897,마포구,아현시장,일반교습학원,140193153.5,132.96994630453594
21898,마포구,아현시장,커피-음료,12705904.0,77.13539627420411
21899,마포구,아현시장,호프-간이주점,46960910.55555555,42.149153008922696
21900,마포구,아현시장,분식전문점,40883892.55555555,-7.122057290420784
21901,마포구,아현시장,치킨전문점,351076904.0,-54.79252033053134
21902,마포구,아현시장,제과점,202017852.33333334,-63.86405376711616
21903,마포구,아현시장,중식음식점,556925628.0,-16.351203360316546
21904,마포구,아현시장,한식음식점,101345236.97644928,9.562683469577166
21905,마포구,아현시장,편의점,193278332.0,-79.36818837769869
21906,마포구,마포시장,반찬가게,392919772.509375,84.05225503218438
21907,마포구,마포시장,청과상,470502471.05,-4.587590284452787
21908,마포구,마포시장,수산물판매,83907440.0,235.82002434496664
21909,마포구,마포시장,육류판매,776117095.2,60.60434104711882
21910,마포구,마포시장,슈퍼마켓,433717309.8333333,118.81952967583865
21911,마포구,마포시장,호프-간이주점,465577342.7777778,-43.00927346259531
21912,마포구,마포시장,분식전문점,58600168.5,-46.72941995607629
21913,마포구,마포시장,치킨전문점,46074046.0,40.91314197260085
21914,마포구,마포시장,한식음식점,409612588.0247678,-28.36441634515377
21915,마포구,공덕시장,의약품,840025624.0,16.651929417810237
21916,마포구,공덕시장,시계및귀금속,12229710.833333334,-38.66700173409661
21917,마포구,공덕시장,신발,10805072.666666666,-50.078679094491974
21918,마포구,공덕시장,청과상,104454234.75,-22.25600982635126
21919,마포구,공덕시장,육류판매,1072871507.8203125,37.81421535526158
21920,마포구,공덕시장,노래방,159062575.66666666,-62.85790392928525
21921,마포구,공덕시장,당구장,54969277.5,29.869707977636523
21922,마포구,공덕시장,한의원,241981323.75,67.24659362749395
21923,마포구,공덕시장,치과의원,764295128.5,8.11935601654173
21924,마포구,공덕시장,일반의원,806448909.6666667,-13.800975858388426
21925,마포구,공덕시장,커피-음료,168399986.6666667,-51.56233850453987
21926,마포구,공덕시장,호프-간이주점,391672452.3333333,-55.94546236988055
21927,마포구,공덕시장,분식전문점,210492932.5,-42.59948897967551
21928,마포구,공덕시장,일식음식점,698824905.6875,-44.211540283262465
21929,마포구,공덕시장,한식음식점,256153123.8607026,-42.42250699912995
21930,마포구,공덕시장,문구,54902174.0,-90.11132236767163
21931,마포구,디지털미디어시티,조명용품,80000000.0,200.0
21932,마포구,디지털미디어시티,화초,186012657.2516234,-0.41759301522833425
21933,마포구,디지털미디어시티,운동/경기용품,8250000.0,26.666666666666657
21934,마포구,디지털미디어시티,화장품,173586810.3,-47.406355999680095
21935,마포구,디지털미디어시티,문구,709979358.0,17.344984222062408
21936,마포구,디지털미디어시티,서적,196973372.0,67.14161800509765
21937,마포구,디지털미디어시티,의약품,536337912.0,-19.0667941764722
21938,마포구,디지털미디어시티,안경,285543014.0,-24.955667391440144
21939,마포구,디지털미디어시티,신발,0.0,0.0
21940,마포구,디지털미디어시티,일반의류,112168365.33333334,-48.92751438450726
21941,마포구,디지털미디어시티,반찬가게,0.0,0.0
21942,마포구,디지털미디어시티,편의점,842007951.5476191,9.205506061829439
21943,마포구,디지털미디어시티,슈퍼마켓,214577881.20238096,133.29014846983557
21944,마포구,디지털미디어시티,세탁소,39135927.083333336,-10.582126557306012
21945,마포구,디지털미디어시티,피부관리실,131874650.51934525,-20.119635076136177
21946,마포구,디지털미디어시티,네일숍,88499765.6,-50.009000927794546
21947,마포구,디지털미디어시티,미용실,137791004.125,-8.51678309874832
21948,마포구,디지털미디어시티,스포츠클럽,160235077.0,-50.00409935903804
21949,마포구,디지털미디어시티,골프연습장,247730367.8333333,-37.117170025434774
21950,마포구,디지털미디어시티,한의원,68748887.80000001,67.24659362749395
21951,마포구,디지털미디어시티,치과의원,612289426.6454545,-2.9590510842959503
21952,마포구,디지털미디어시티,일반의원,582131802.3833333,-15.783570098734302
21953,마포구,디지털미디어시티,스포츠 강습,240475853.9,-28.237416259712575
21954,마포구,디지털미디어시티,일반교습학원,477480032.6136905,-9.780306923022835
21955,마포구,디지털미디어시티,커피-음료,220665163.27953756,-23.491571499322575
21956,마포구,디지털미디어시티,호프-간이주점,390482702.25,-32.04925372783306
21957,마포구,디지털미디어시티,분식전문점,203793412.4671138,37.76608081837304
21958,마포구,디지털미디어시티,치킨전문점,47330241.3,40.91314197260085
21959,마포구,디지털미디어시티,패스트푸드점,513972781.70879126,-33.40253791739963
21960,마포구,디지털미디어시티,제과점,356092902.43837535,-36.61980372596976
21961,마포구,디지털미디어시티,양식음식점,373828973.65999997,-18.119625636535588
21962,마포구,디지털미디어시티,일식음식점,183868664.26958057,-41.839815607817435
21963,마포구,디지털미디어시티,중식음식점,107791767.525,33.13649120982194
21964,마포구,디지털미디어시티,한식음식점,251989954.2206101,-19.21833258685062
21965,마포구,디지털미디어시티,컴퓨터및주변장치판매,243906592.10714287,-97.96246888734483
21966,마포구,디지털미디어시티,전자상거래업,146784113.42380953,-95.45468063422516
21967,마포구,서울 마포구 홍대입구역_3,화초,186012657.2516234,-0.41759301522833425
21968,마포구,서울 마포구 홍대입구역_3,화장품,65190698.69900068,-11.376097174180117
21969,마포구,서울 마포구 홍대입구역_3,문구,237714033.0,-43.64360243721917
21970,마포구,서울 마포구 홍대입구역_3,시계및귀금속,308799057.5,-12.3201890561146
21971,마포구,서울 마포구 홍대입구역_3,신발,209270061.375,-6.531754056847561
21972,마포구,서울 마포구 홍대입구역_3,일반의류,78000000.0,-5.128205128205138
21973,마포구,서울 마포구 홍대입구역_3,핸드폰,53113630.0,-66.52899830043626
21974,마포구,서울 마포구 홍대입구역_3,컴퓨터및주변장치판매,168032256.5,-88.61967533398366
21975,마포구,서울 마포구 홍대입구역_3,편의점,852350294.2083333,8.765179398577885
21976,마포구,서울 마포구 홍대입구역_3,노래방,125209374.0,-46.16269505508429
21977,마포구,서울 마포구 홍대입구역_3,여관,67111296.5,40.93852365506585
21978,마포구,서울 마포구 홍대입구역_3,피부관리실,69004329.58333333,52.659916722626036
21979,마포구,서울 마포구 홍대입구역_3,미용실,8525698.5,27.421388601375767
21980,마포구,서울 마포구 홍대입구역_3,골프연습장,203873108.0,-0.3460902749370973
21981,마포구,서울 마포구 홍대입구역_3,당구장,18653448.333333336,-28.165187330421233
21982,마포구,서울 마포구 홍대입구역_3,한의원,511406084.5,-13.374733518642756
21983,마포구,서울 마포구 홍대입구역_3,치과의원,431938458.5,64.36682190517207
21984,마포구,서울 마포구 홍대입구역_3,일반의원,599684695.3545454,-4.3294593401613355
21985,마포구,서울 마포구 홍대입구역_3,스포츠 강습,259681479.56891027,-22.88795886955228
21986,마포구,서울 마포구 홍대입구역_3,예술학원,251914313.17559522,-21.791539527248474
21987,마포구,서울 마포구 홍대입구역_3,외국어학원,80960917.33333333,-57.9661641432653
21988,마포구,서울 마포구 홍대입구역_3,커피-음료,360336162.4464039,-24.218607211361487
21989,마포구,서울 마포구 홍대입구역_3,호프-간이주점,242894079.88636363,-41.879870542318024
21990,마포구,서울 마포구 홍대입구역_3,분식전문점,101540128.29166666,-31.949832219842165
21991,마포구,서울 마포구 홍대입구역_3,치킨전문점,258007044.0,-66.72836885802235
21992,마포구,서울 마포구 홍대입구역_3,패스트푸드점,217216826.33333334,-79.64673674397775
21993,마포구,서울 마포구 홍대입구역_3,제과점,391495853.0,-72.10301739773473
21994,마포구,서울 마포구 홍대입구역_3,양식음식점,182810791.75,-83.29199225187426
21995,마포구,서울 마포구 홍대입구역_3,일식음식점,327837167.0,-39.24379061226657
21996,마포구,서울 마포구 홍대입구역_3,중식음식점,161119716.08333334,0.1472456355851932
21997,마포구,서울 마포구 홍대입구역_3,한식음식점,269350406.73,-20.81754607184301
21998,마포구,서울 마포구 홍대입구역_3,전자상거래업,109813982.91666666,-99.27185475040389
21999,마포구,서울 마포구 홍대입구역_2,애완동물,81275309.5,-22.718230313229384
22000,마포구,서울 마포구 홍대입구역_2,화초,120011644.25,-66.26094988278606
22001,마포구,서울 마포구 홍대입구역_2,완구,371144951.0,-4.303489231623686
22002,마포구,서울 마포구 홍대입구역_2,화장품,3245074.6666666665,149.30364912268968
22003,마포구,서울 마포구 홍대입구역_2,문구,92497680.33333333,-21.368467038422054
22004,마포구,서울 마포구 홍대입구역_2,서적,10797912.3,-75.91286079748335
22005,마포구,서울 마포구 홍대입구역_2,의약품,524959779.8333334,-50.27786743023687
22006,마포구,서울 마포구 홍대입구역_2,안경,366955301.0,-13.448861445933986
22007,마포구,서울 마포구 홍대입구역_2,일반의류,135026180.875,-94.33737841275024
22008,마포구,서울 마포구 홍대입구역_2,핸드폰,108540752.5,157.27693160630213
22009,마포구,서울 마포구 홍대입구역_2,편의점,418336414.6666667,12.513851172876286
22010,마포구,서울 마포구 홍대입구역_2,노래방,133773598.5,-42.06929488033471
22011,마포구,서울 마포구 홍대입구역_2,피부관리실,57734962.38095239,-65.36518727065612
22012,마포구,서울 마포구 홍대입구역_2,미용실,123622886.69999999,-44.72829820812352
22013,마포구,서울 마포구 홍대입구역_2,스포츠클럽,292451069.5,-95.99320938711766
22014,마포구,서울 마포구 홍대입구역_2,치과의원,394938440.0,22.83481167343446
22015,마포구,서울 마포구 홍대입구역_2,일반의원,471441327.3333333,-30.807166925350188
22016,마포구,서울 마포구 홍대입구역_2,스포츠 강습,62622622.16666667,-72.49733924028993
22017,마포구,서울 마포구 홍대입구역_2,예술학원,251914313.17559522,-21.791539527248474
22018,마포구,서울 마포구 홍대입구역_2,외국어학원,488761381.5,-54.96151162261988
22019,마포구,서울 마포구 홍대입구역_2,일반교습학원,0.0,0.0
22020,마포구,서울 마포구 홍대입구역_2,커피-음료,260616022.44303405,-32.06040309133509
22021,마포구,서울 마포구 홍대입구역_2,호프-간이주점,220826388.3333333,-47.582634800942856
22022,마포구,서울 마포구 홍대입구역_2,분식전문점,204326895.07142857,-21.702712041511873
22023,마포구,서울 마포구 홍대입구역_2,치킨전문점,243295630.33333334,-7.224108920186097
22024,마포구,서울 마포구 홍대입구역_2,패스트푸드점,141871003.5,47.56278790965203
22025,마포구,서울 마포구 홍대입구역_2,제과점,658464124.6666667,-7.1954288105396955
22026,마포구,서울 마포구 홍대입구역_2,양식음식점,149226160.5,-40.205011937472676
22027,마포구,서울 마포구 홍대입구역_2,일식음식점,647764242.2857144,-35.97372891065173
22028,마포구,서울 마포구 홍대입구역_2,한식음식점,537726775.2197802,-57.19556651526311
22029,마포구,홍익대학교 주변,전자상거래업,57417392.50874458,67.4386656195017
22030,마포구,홍익대학교 주변,조명용품,3849195.9166666665,433.7208303664099
22031,마포구,홍익대학교 주변,인테리어,36070686.518382356,-85.18571874288374
22032,마포구,홍익대학교 주변,가전제품,26220888.616666667,-92.38495869003148
22033,마포구,홍익대학교 주변,가구,391976190.47619045,54.601226993865055
22034,마포구,홍익대학교 주변,화초,72014366.16488414,3.026877399767585
22035,마포구,홍익대학교 주변,운동/경기용품,12327485.004597701,8.287200271520504
22036,마포구,홍익대학교 주변,화장품,405308686.83412695,-44.385022902816914
22037,마포구,홍익대학교 주변,문구,257978836.82599184,-82.10629916778163
22038,마포구,홍익대학교 주변,서적,440459841.8054876,-37.36562918989688
22039,마포구,홍익대학교 주변,의약품,451332015.3034483,-23.181360332405816
22040,마포구,홍익대학교 주변,시계및귀금속,279757637.2916667,-78.1758349762903
22041,마포구,홍익대학교 주변,안경,253141243.05309433,-17.296813460717914
22042,마포구,홍익대학교 주변,가방,98012919.51612903,-71.19719721718022
22043,마포구,홍익대학교 주변,신발,209270061.375,-6.531754056847561
22044,마포구,홍익대학교 주변,일반의류,287414687.56410253,-16.648055392190557
22045,마포구,홍익대학교 주변,반찬가게,15313236.324324325,409.34027120202165
22046,마포구,홍익대학교 주변,미곡판매,262413982.99999997,57.89256258243424
22047,마포구,홍익대학교 주변,핸드폰,311368710.7916667,-8.575607326862581
22048,마포구,홍익대학교 주변,컴퓨터및주변장치판매,1184752.7843915343,197.75002895919732
22049,마포구,홍익대학교 주변,편의점,957002662.3837719,-32.58374188933544
22050,마포구,홍익대학교 주변,슈퍼마켓,358640753.1606469,-17.030122823679335
22051,마포구,홍익대학교 주변,노래방,185174934.30952382,-72.56475197934718
22052,마포구,홍익대학교 주변,여관,263627725.469697,-73.78206455833941
22053,마포구,홍익대학교 주변,가전제품수리,0.0,0.0
22054,마포구,홍익대학교 주변,세탁소,24369751.0,8.208828231359448
22055,마포구,홍익대학교 주변,피부관리실,45472640.31572427,-3.4275063625560165
22056,마포구,홍익대학교 주변,네일숍,68830763.7223492,-67.45755343032732
22057,마포구,홍익대학교 주변,미용실,137791004.125,-8.51678309874832
22058,마포구,홍익대학교 주변,스포츠클럽,206817809.42525253,-50.85242689983856
22059,마포구,홍익대학교 주변,PC방,186878941.03259805,-42.59756672526459
22060,마포구,홍익대학교 주변,당구장,17938919.054501116,55.74301944445364
22061,마포구,홍익대학교 주변,한의원,329788428.2222222,-59.233477370033754
22062,마포구,홍익대학교 주변,치과의원,328045009.3933824,-13.691817510735106
22063,마포구,홍익대학교 주변,일반의원,1054200864.1750672,14.75001049830415
22064,마포구,홍익대학교 주변,스포츠 강습,80737217.84437229,-44.45348685418189
22065,마포구,홍익대학교 주변,예술학원,251914313.17559522,-21.791539527248474
22066,마포구,홍익대학교 주변,외국어학원,241894774.49411762,-23.631755776239217
22067,마포구,홍익대학교 주변,일반교습학원,17178389.86200776,1.0566508949474382
22068,마포구,홍익대학교 주변,커피-음료,278251474.8879005,-32.97184464974194
22069,마포구,홍익대학교 주변,호프-간이주점,312541634.65935695,-60.727475784233995
22070,마포구,홍익대학교 주변,분식전문점,221812874.6417641,-53.52287988271077
22071,마포구,홍익대학교 주변,치킨전문점,189312557.27520162,-60.22432449126936
22072,마포구,홍익대학교 주변,패스트푸드점,190488541.74409702,-33.578222683248285
22073,마포구,홍익대학교 주변,제과점,203912348.57979065,-31.233911639596656
22074,마포구,홍익대학교 주변,양식음식점,303205738.50483423,-55.223066274334435
22075,마포구,홍익대학교 주변,일식음식점,283653969.32404155,-30.044076937224133
22076,마포구,홍익대학교 주변,중식음식점,188376815.57220566,-36.75450236458219
22077,마포구,홍익대학교 주변,한식음식점,333823700.83733356,-53.501417619762606
22078,마포구,홍익대학교 주변,섬유제품,15452579.8,-95.33068581855827
22079,마포구,홍익대학교 주변,수산물판매,165000000.0,-54.54545454545455
22080,마포구,신촌역,조명용품,279137615.5,161.403008558272
22081,마포구,신촌역,애완동물,102650413.66666667,65.45000089803176
22082,마포구,신촌역,화초,186012657.2516234,-90.00327113501427
22083,마포구,신촌역,섬유제품,2727668.0,122.62305909534271
22084,마포구,신촌역,운동/경기용품,928257012.625,48.860748783973406
22085,마포구,신촌역,화장품,405308686.83412695,-51.55343014713081
22086,마포구,신촌역,문구,266466021.5,-28.45234321930235
22087,마포구,신촌역,의료기기,31139553.5,182.30159188122875
22088,마포구,신촌역,의약품,828852335.3076923,-22.446263305333588
22089,마포구,신촌역,시계및귀금속,65217541.75,33.148542687392336
22090,마포구,신촌역,안경,56255174.25,-35.71724584763665
22091,마포구,신촌역,일반의류,287414687.56410253,-86.42669114072356
22092,마포구,신촌역,반찬가게,55354291.11111111,-14.331062686371979
22093,마포구,신촌역,편의점,1235781405.401515,-22.85786484973616
22094,마포구,신촌역,슈퍼마켓,528860647.51666665,-26.233938213136057
22095,마포구,신촌역,노래방,51567911.27272727,-69.31455967801115
22096,마포구,신촌역,고시원,180150505.0,15.242827840175693
22097,마포구,신촌역,여관,91473018.96363637,-45.711547274147165
22098,마포구,신촌역,피부관리실,69638317.54395604,4.760806406938272
22099,마포구,신촌역,미용실,64428265.58671679,-31.06221932987438
22100,마포구,신촌역,스포츠클럽,22183841.0,98.52469284170186
22101,마포구,신촌역,PC방,65983317.5,-1.7671891080650823
22102,마포구,신촌역,골프연습장,431285053.35714287,6.112276135622906
22103,마포구,신촌역,당구장,23103460.5,-27.887929746859058
22104,마포구,신촌역,한의원,254560718.3106061,-23.699673044519514
22105,마포구,신촌역,치과의원,438946746.1333333,-29.045043264110816
22106,마포구,신촌역,일반의원,400347087.8866366,11.380599163615514
22107,마포구,신촌역,스포츠 강습,66109172.0,9.457906738467898
22108,마포구,신촌역,예술학원,251914313.17559522,-21.791539527248474
22109,마포구,신촌역,외국어학원,460006650.14285713,-31.716907113744398
22110,마포구,신촌역,커피-음료,154408106.31699347,-53.27211690873186
22111,마포구,신촌역,호프-간이주점,87466981.51428571,-25.382838330808426
22112,마포구,신촌역,분식전문점,196316392.15865386,-70.21453619006091
22113,마포구,신촌역,치킨전문점,63021550.81818181,-41.14665829388865
22114,마포구,신촌역,패스트푸드점,502294742.6321429,-66.07208531686715
22115,마포구,신촌역,제과점,57297885.44444445,105.1231877137659
22116,마포구,신촌역,양식음식점,344914934.75,-33.06683197099997
22117,마포구,신촌역,일식음식점,112582958.8888889,-26.130407546976002
22118,마포구,신촌역,중식음식점,177102297.10714287,-50.732886871219826
22119,마포구,신촌역,한식음식점,259768537.56727272,-27.02081890844339
22120,마포구,서울 마포구 홍대입구역_1,화초,3049305.0,-36.18001479025549
22121,마포구,서울 마포구 홍대입구역_1,운동/경기용품,564861283.9,-24.314833272289704
22122,마포구,서울 마포구 홍대입구역_1,화장품,405308686.83412695,-18.983687144026916
22123,마포구,서울 마포구 홍대입구역_1,의료기기,159109220.0,-87.12377258841443
22124,마포구,서울 마포구 홍대입구역_1,의약품,1615150929.766667,13.46232578978342
22125,마포구,서울 마포구 홍대입구역_1,일반의류,65454588.07777777,-85.07906536911541
22126,마포구,서울 마포구 홍대입구역_1,컴퓨터및주변장치판매,48886113.8,-26.275397043321533
22127,마포구,서울 마포구 홍대입구역_1,편의점,760753145.7142857,1.0005042803428665
22128,마포구,서울 마포구 홍대입구역_1,슈퍼마켓,40014113.66666667,61.57501585211503
22129,마포구,서울 마포구 홍대입구역_1,노래방,121517290.8,-55.206264687395425
22130,마포구,서울 마포구 홍대입구역_1,미용실,22207035.0,-50.65589590565933
22131,마포구,서울 마포구 홍대입구역_1,골프연습장,98919816.0,-58.398024112782416
22132,마포구,서울 마포구 홍대입구역_1,당구장,13445582.799999999,-18.824981440497055
22133,마포구,서울 마포구 홍대입구역_1,한의원,728913304.0048077,2.638878607306296
22134,마포구,서울 마포구 홍대입구역_1,치과의원,953766219.0,5.918846240873194
22135,마포구,서울 마포구 홍대입구역_1,일반의원,759520801.3333333,-19.390145398229777
22136,마포구,서울 마포구 홍대입구역_1,스포츠 강습,15237933.5,-68.51145530986862
22137,마포구,서울 마포구 홍대입구역_1,예술학원,251914313.17559522,-42.46204317538476
22138,마포구,서울 마포구 홍대입구역_1,커피-음료,86381212.93651961,-11.663179698680665
22139,마포구,서울 마포구 홍대입구역_1,호프-간이주점,247126086.27272728,-5.47578640518222
22140,마포구,서울 마포구 홍대입구역_1,분식전문점,37409885.8,49.78012821591312
22141,마포구,서울 마포구 홍대입구역_1,양식음식점,418855312.1666666,-81.53081416113972
22142,마포구,서울 마포구 홍대입구역_1,일식음식점,688573738.2833334,-35.56367570651811
22143,마포구,서울 마포구 홍대입구역_1,중식음식점,442599228.16666675,-46.16265182227768
22144,마포구,서울 마포구 홍대입구역_1,한식음식점,384806658.26724136,-44.813918571358634
22145,마포구,서울 마포구 공덕역_2,화초,153289013.0,3.2199359258709563
22146,마포구,서울 마포구 공덕역_2,편의점,240000000.0,-50.0
22147,마포구,서울 마포구 공덕역_2,한의원,711626627.0,5.132159599474903
22148,마포구,서울 마포구 공덕역_2,커피-음료,32531076.5,-83.38535461622365
22149,마포구,서울 마포구 공덕역_2,호프-간이주점,113789806.0,-53.57213896647297
22150,마포구,서울 마포구 공덕역_2,분식전문점,255410084.5,-18.73365262521574
22151,마포구,서울 마포구 공덕역_2,한식음식점,530481583.71428573,-18.747694002493915
22152,마포구,서울 마포구 공덕역_2,슈퍼마켓,161385498.0,-92.79062298398088
22153,마포구,공덕역,화장품,73936171.875,31.374334323418736
22154,마포구,공덕역,문구,522851968.3333333,35.76221071954717
22155,마포구,공덕역,의약품,378443295.6666666,-10.544002793436533
22156,마포구,공덕역,편의점,472819323.0,-16.74487243830346
22157,마포구,공덕역,치과의원,1040150436.0,-51.07615245954673
22158,마포구,공덕역,일반의원,1486455818.9480743,-68.84698148701167
22159,마포구,공덕역,커피-음료,128288328.39285713,-88.87760704441881
22160,마포구,공덕역,한식음식점,386476575.5921569,-75.16419702075524
22161,마포구,서울 마포구 공덕역_1,화장품,208029826.8,-37.01493754294386
22162,마포구,서울 마포구 공덕역_1,의약품,277743297.45454544,1.2678833338379434
22163,마포구,서울 마포구 공덕역_1,일반의류,23755795.75,-34.049276375008404
22164,마포구,서울 마포구 공덕역_1,반찬가게,0.0,0.0
22165,마포구,서울 마포구 공덕역_1,컴퓨터및주변장치판매,0.0,0.0
22166,마포구,서울 마포구 공덕역_1,편의점,503532380.35714287,-33.0930722064182
22167,마포구,서울 마포구 공덕역_1,피부관리실,131874650.51934525,-20.119635076136177
22168,마포구,서울 마포구 공덕역_1,미용실,137791004.125,-59.5704960176768
22169,마포구,서울 마포구 공덕역_1,스포츠클럽,125725433.0,98.52469284170186
22170,마포구,서울 마포구 공덕역_1,한의원,173645293.0,-36.98154202198847
22171,마포구,서울 마포구 공덕역_1,치과의원,1359794028.6874995,1.9319859300939868
22172,마포구,서울 마포구 공덕역_1,일반의원,1486455818.9480743,-1.5470343483732023
22173,마포구,서울 마포구 공덕역_1,커피-음료,360336162.4464039,-72.38133255731148
22174,마포구,서울 마포구 공덕역_1,호프-간이주점,167163395.33333334,42.6772585198879
22175,마포구,서울 마포구 공덕역_1,분식전문점,365653728.0824176,-46.050711000672116
22176,마포구,서울 마포구 공덕역_1,패스트푸드점,446106792.0,-80.7249790763105
22177,마포구,서울 마포구 공덕역_1,제과점,924038892.875,-35.239724581490066
22178,마포구,서울 마포구 공덕역_1,양식음식점,622573735.3530302,-30.083517059387844
22179,마포구,서울 마포구 공덕역_1,일식음식점,406091014.0,-61.70577609317238
22180,마포구,서울 마포구 공덕역_1,화초,186012657.2516234,-47.649924236996966
22181,마포구,서울 마포구 공덕역_1,네일숍,0.0,0.0
22182,마포구,서울 마포구 마포역_2,조명용품,7233243.111111111,433.7208303664099
22183,마포구,서울 마포구 마포역_2,화초,167086013.75,-14.114271658080852
22184,마포구,서울 마포구 마포역_2,운동/경기용품,77514866.14285715,221.081497168866
22185,마포구,서울 마포구 마포역_2,화장품,360786960.4758065,-31.193103561377995
22186,마포구,서울 마포구 마포역_2,문구,151761160.1346154,-36.43289522754336
22187,마포구,서울 마포구 마포역_2,서적,208873071.30357143,119.38135374214531
22188,마포구,서울 마포구 마포역_2,의료기기,838948.5714285715,182.30159188122875
22189,마포구,서울 마포구 마포역_2,의약품,123345544.07142857,89.12317918218034
22190,마포구,서울 마포구 마포역_2,시계및귀금속,87134833.0,-87.40426460678475
22191,마포구,서울 마포구 마포역_2,일반의류,66912090.913512416,94.67052477661424
22192,마포구,서울 마포구 마포역_2,육류판매,91612184.0,173.96072039984568
22193,마포구,서울 마포구 마포역_2,컴퓨터및주변장치판매,4343366.723577236,288.68198750835086
22194,마포구,서울 마포구 마포역_2,편의점,691201535.75,-7.304352724962598
22195,마포구,서울 마포구 마포역_2,노래방,151265736.74107143,-77.9667482104779
22196,마포구,서울 마포구 마포역_2,세탁소,22574170.5,-65.72812808337741
