,기준_년_코드,기준_분기_코드,서비스_업종_코드_명,상권_코드_명,분기당_매출_금액,점포수,시군구_명,매출/점포수
403945,2019,1,신발,가좌로7길,5461538.0,1,은평구,22425880.0
403946,2019,1,자동차수리,가좌로7길,226367783.0,1,은평구,585164055.5104167
403947,2019,1,문구,가좌로7길,339920.0,1,은평구,2681920.0
403948,2019,1,일반의원,가좌로7길,119291396.0,1,은평구,517626383.0
403949,2019,1,편의점,가좌로7길,982304248.0,3,은평구,1197284558.25
403950,2019,1,수산물판매,가좌로7길,22931126.0,2,은평구,105573512.5
403951,2019,1,일반교습학원,가좌로7길,211847255.0,8,은평구,219814927.5
403952,2019,1,의약품,가좌로7길,116666591.0,1,은평구,501767766.0
403953,2019,1,외국어학원,가좌로7길,138730205.0,2,은평구,268001213.5
403954,2019,1,한의원,가좌로7길,2851905.0,2,은평구,44520320.5
403955,2019,1,중식음식점,가좌로7길,62118847.0,2,은평구,166810690.0
403956,2019,1,커피-음료,가좌로7길,12055474.0,3,은평구,16762799.333333334
403957,2019,1,치킨전문점,가좌로7길,43165339.0,2,은평구,92900248.5
403958,2019,1,미용실,가좌로7길,30569936.0,14,은평구,11534877.92857143
403959,2019,1,철물점,가좌로7길,24708098.0,2,은평구,41483679.0
403960,2019,1,육류판매,가좌로7길,445722139.0,2,은평구,820385284.0
403961,2019,1,패스트푸드점,가좌로7길,41288056.0,3,은평구,67538478.66666667
403962,2019,1,한식음식점,가좌로7길,221761921.0,13,은평구,68964882.45787546
403963,2019,2,일반의류,가좌로7길,2427836.0,8,은평구,707256.75
404125,2018,4,예술학원,가좌로7길,2796981.0,1,은평구,2796981.0
404131,2018,4,분식전문점,가좌로7길,8265000.0,4,은평구,2066250.0
404146,2018,4,가구,가좌로7길,480971.0,2,은평구,240485.5
404147,2018,4,반찬가게,가좌로7길,12529791.0,4,은평구,3132447.75
404272,2019,1,슈퍼마켓,한글비석로44길,556912822.0,6,노원구,348177154.5952381
404273,2019,1,스포츠 강습,한글비석로44길,305282969.0,2,노원구,259681479.56891027
404274,2019,1,자동차수리,한글비석로44길,524369152.0,4,노원구,516358256.25
404275,2019,1,미곡판매,한글비석로44길,121343467.0,2,노원구,288518817.5
404276,2019,1,일반의류,한글비석로44길,4743193.0,3,노원구,31832011.0
404277,2019,1,스포츠클럽,한글비석로44길,22684588.0,3,노원구,36327588.333333336
404278,2019,1,일반교습학원,한글비석로44길,57400000.0,1,노원구,334464503.0
404279,2019,1,편의점,한글비석로44길,306087625.0,5,노원구,273557591.8
404280,2019,1,문구,한글비석로44길,21936165.0,5,노원구,92175262.60000001
404281,2019,1,커피-음료,한글비석로44길,13166702.0,3,노원구,26824151.333333336
404282,2019,1,피부관리실,한글비석로44길,16703297.0,4,노원구,17202859.356060605
404283,2019,1,한식음식점,한글비석로44길,27032402.0,12,노원구,13875646.121212121
404284,2019,1,미용실,한글비석로44길,80531821.0,11,노원구,23489356.754545458
404285,2019,1,철물점,한글비석로44길,3315175.0,1,노원구,4977109.5
404286,2019,1,양식음식점,한글비석로44길,9761688.0,2,노원구,11240824.5
404287,2019,1,안경,한글비석로44길,95262955.0,1,노원구,373215857.0
404404,2018,4,독서실,한글비석로44길,10250333.0,2,노원구,5125166.5
404411,2018,4,서적,한글비석로44길,446635755.0,4,노원구,111658938.75
404412,2018,4,자전거 및 기타운송장비,한글비석로44길,7269489.0,1,노원구,7269489.0
404415,2018,4,시계및귀금속,한글비석로44길,25492620.0,1,노원구,25492620.0
404423,2018,4,분식전문점,한글비석로44길,62354454.0,2,노원구,31177227.0
404578,2019,1,예술학원,한글비석로24길,24432810.0,3,노원구,21893059.666666668
404579,2019,1,중식음식점,한글비석로24길,2082949.0,1,노원구,11984210.0
404580,2019,1,노래방,한글비석로24길,51415780.0,6,노원구,60476289.833333336
404581,2019,1,커피-음료,한글비석로24길,153059434.0,5,노원구,136005125.15
404582,2019,1,미용실,한글비석로24길,54955896.0,15,노원구,26877051.383333333
404583,2019,1,일반의원,한글비석로24길,544939065.0,3,노원구,672812434.6666666
404584,2019,1,의약품,한글비석로24길,491383241.0,3,노원구,586719533.1666666
404585,2019,1,가전제품수리,한글비석로24길,153000000.0,2,노원구,171320078.9375
404586,2019,1,슈퍼마켓,한글비석로24길,709413517.0,7,노원구,421588510.3829365
404587,2019,1,PC방,한글비석로24길,160021982.0,4,노원구,163351137.25
404588,2019,1,일반교습학원,한글비석로24길,135760146.0,4,노원구,228871747.25
404589,2019,1,편의점,한글비석로24길,489131368.0,4,노원구,515555175.25
404590,2019,1,호프-간이주점,한글비석로24길,211626784.0,7,노원구,144477983.76190478
404591,2019,1,서적,한글비석로24길,16412038.0,4,노원구,78304120.91666667
404592,2019,1,일반의류,한글비석로24길,30000000.0,11,노원구,26886832.303030305
404593,2019,1,치킨전문점,한글비석로24길,114453862.0,4,노원구,124780956.75
404594,2019,1,철물점,한글비석로24길,5501716.0,4,노원구,3183510.25
404595,2019,1,당구장,한글비석로24길,524970.0,1,노원구,4398290.0
404596,2019,1,분식전문점,한글비석로24길,64618607.0,5,노원구,52153563.46666667
404597,2019,1,한식음식점,한글비석로24길,856140391.0,32,노원구,99186010.27822581
404600,2019,2,인테리어,한글비석로24길,133407572.0,4,노원구,43582792.5
404625,2019,3,일식음식점,한글비석로24길,12244666.0,2,노원구,6122333.0
404739,2018,4,자동차수리,한글비석로24길,112465074.0,1,노원구,112465074.0
404751,2018,4,제과점,한글비석로24길,38098149.0,2,노원구,19049074.5
404753,2018,4,문구,한글비석로24길,11850153.0,1,노원구,11850153.0
405002,2019,1,커피-음료,한글비석로22길,303598749.0,12,노원구,121862395.93589744
405003,2019,1,양식음식점,한글비석로22길,117128981.0,6,노원구,78134285.95
405004,2019,1,일식음식점,한글비석로22길,185359347.0,5,노원구,150425786.06666666
405005,2019,1,분식전문점,한글비석로22길,460807820.0,16,노원구,107248826.92426471
405006,2019,1,의약품,한글비석로22길,751546555.0,8,노원구,395012572.5833334
405007,2019,1,치킨전문점,한글비석로22길,486072694.0,10,노원구,197400714.34935063
405008,2019,1,편의점,한글비석로22길,1063435304.0,7,노원구,605915344.4761904
405009,2019,1,미용실,한글비석로22길,212591706.0,10,노원구,91925792.82222223
405010,2019,1,치과의원,한글비석로22길,1646788087.0,7,노원구,1136063492.5714285
405011,2019,1,인테리어,한글비석로22길,1887641.0,1,노원구,15592002.0
405012,2019,1,호프-간이주점,한글비석로22길,883770461.0,29,노원구,133990325.02677432
405013,2019,1,골프연습장,한글비석로22길,118387810.0,3,노원구,154622681.33333334
405014,2019,1,PC방,한글비석로22길,473165633.0,4,노원구,481758813.25
405015,2019,1,제과점,한글비석로22길,558355947.0,5,노원구,460430442.3
405016,2019,1,화장품,한글비석로22길,648160052.0,11,노원구,260459369.6287879
405017,2019,1,일반의류,한글비석로22길,589208960.0,32,노원구,85403960.19507575
405018,2019,1,일반의원,한글비석로22길,1079253972.0,7,노원구,792151316.1428571
405019,2019,1,스포츠클럽,한글비석로22길,27494658.0,1,노원구,158380676.0
405020,2019,1,시계및귀금속,한글비석로22길,1831575.0,1,노원구,65470079.0
405021,2019,1,미곡판매,한글비석로22길,8741989.0,1,노원구,34004709.0
405022,2019,1,노래방,한글비석로22길,457360016.0,21,노원구,91577050.23809524
405023,2019,1,패스트푸드점,한글비석로22길,272176222.0,3,노원구,333681480.5833333
405024,2019,1,한식음식점,한글비석로22길,4164026170.0,78,노원구,237019587.77085578
405025,2019,1,화초,한글비석로22길,123401387.0,3,노원구,75915211.0
405026,2019,1,스포츠 강습,한글비석로22길,7786193.0,4,노원구,24983954.75
405027,2019,1,중식음식점,한글비석로22길,206439172.0,3,노원구,231344177.3333333
405028,2019,1,피부관리실,한글비석로22길,18897183.0,7,노원구,15394360.07142857
405029,2019,1,슈퍼마켓,한글비석로22길,20731647.0,7,노원구,12631691.142857144
405030,2019,1,섬유제품,한글비석로22길,6918543.0,1,노원구,17888878.0
405031,2019,1,당구장,한글비석로22길,86171784.0,7,노원구,36903041.73214286
405032,2019,1,한의원,한글비석로22길,106246696.0,1,노원구,467565793.0
405033,2019,1,가방,한글비석로22길,5500886.0,3,노원구,12838347.333333334
405034,2019,1,네일숍,한글비석로22길,70154716.0,4,노원구,61040649.0
405035,2019,1,안경,한글비석로22길,440771995.0,2,노원구,755002873.1666665
405040,2019,2,완구,한글비석로22길,124807572.0,1,노원구,152223462.0
405073,2019,3,신발,한글비석로22길,10870647.0,1,노원구,10870647.0
405268,2018,4,예술학원,한글비석로22길,35500000.0,1,노원구,35500000.0
405283,2018,4,애완동물,한글비석로22길,1719577.0,1,노원구,1719577.0
405288,2018,4,핸드폰,한글비석로22길,40473392.0,9,노원구,4497043.555555556
405291,2018,4,사진관,한글비석로22길,12085308.0,3,노원구,4028436.0
405530,2019,1,스포츠 강습,석계로1길,67433179.0,6,노원구,52878175.42857143
405531,2019,1,안경,석계로1길,94222089.0,3,노원구,151557362.00000003
405532,2019,1,미용실,석계로1길,67966746.0,11,노원구,25828281.754545454
405533,2019,1,한의원,석계로1길,182816248.0,2,노원구,334910416.0
405534,2019,1,피부관리실,석계로1길,2916256.0,2,노원구,2731527.1666666665
405535,2019,1,수산물판매,석계로1길,5767382.0,2,노원구,67538619.0
405536,2019,1,호프-간이주점,석계로1길,1091158490.0,12,노원구,370594719.1666667
405537,2019,1,치과의원,석계로1길,392647843.0,2,노원구,537718781.0
405538,2019,1,커피-음료,석계로1길,318251649.0,8,노원구,147742795.22777778
405539,2019,1,화장품,석계로1길,172072004.0,7,노원구,121613783.85714287
405540,2019,1,일식음식점,석계로1길,72582602.0,3,노원구,176890527.5
405541,2019,1,시계및귀금속,석계로1길,87966887.0,2,노원구,203565288.5
405542,2019,1,한식음식점,석계로1길,3346410656.0,45,노원구,324717640.8797393
405543,2019,1,당구장,석계로1길,12010944.0,4,노원구,10955965.0
405544,2019,1,섬유제품,석계로1길,7514370.0,1,노원구,31270504.0
405545,2019,1,일반교습학원,석계로1길,371081565.0,1,노원구,477480032.6136905
405546,2019,1,PC방,석계로1길,86308766.0,2,노원구,170483869.5
405547,2019,1,자동차수리,석계로1길,124993574.0,2,노원구,251074569.5
405548,2019,1,노래방,석계로1길,528624042.0,15,노원구,142031477.45
405549,2019,1,청과상,석계로1길,93180732.0,3,노원구,112083938.00000001
405550,2019,1,제과점,석계로1길,456944204.0,3,노원구,537607534.6666666
405551,2019,1,분식전문점,석계로1길,246055902.0,4,노원구,318060242.25
405552,2019,1,슈퍼마켓,석계로1길,243947777.0,6,노원구,160550868.6666667
405553,2019,1,치킨전문점,석계로1길,135173289.0,7,노원구,81376503.2857143
405554,2019,1,육류판매,석계로1길,697615246.0,7,노원구,369686625.1428572
405555,2019,1,일반의류,석계로1길,11824214.0,7,노원구,5485926.571428571
405556,2019,1,외국어학원,석계로1길,66843240.0,7,노원구,48633802.21428572
405557,2019,1,가전제품수리,석계로1길,6945599.0,3,노원구,18375191.666666664
405558,2019,1,패스트푸드점,석계로1길,743638676.0,5,노원구,657375189.2
405559,2019,1,미곡판매,석계로1길,26345022.0,1,노원구,127421939.0
405560,2019,1,예술학원,석계로1길,92643221.0,5,노원구,87938945.2
405561,2019,1,일반의원,석계로1길,355525791.0,2,노원구,798403882.5
405562,2019,1,중식음식점,석계로1길,48060027.0,3,노원구,128088319.25
405563,2019,1,편의점,석계로1길,390000000.0,2,노원구,650000000.0
405564,2019,1,의약품,석계로1길,244881274.0,5,노원구,216239169.39999998
405795,2018,4,핸드폰,석계로1길,10929176.0,3,노원구,3643058.6666666665
405796,2018,4,반찬가게,석계로1길,4238732.0,4,노원구,1059683.0
405797,2018,4,사진관,석계로1길,6269614.0,2,노원구,3134807.0
405799,2018,4,인테리어,석계로1길,1342331.0,2,노원구,671165.5
405819,2018,4,독서실,석계로1길,16710246.0,3,노원구,5570082.0
405984,2019,1,육류판매,상계로9가길,1316778199.0,4,노원구,1072871507.8203125
405985,2019,1,제과점,상계로9가길,7853961.0,5,노원구,5203522.6
405986,2019,1,철물점,상계로9가길,11928000.0,3,노원구,9699200.0
405987,2019,1,치킨전문점,상계로9가길,40137691.0,9,노원구,17887025.277777776
405988,2019,1,커피-음료,상계로9가길,683220.0,5,노원구,1618980.0
405989,2019,1,스포츠클럽,상계로9가길,1367232.0,1,노원구,11988603.0
405990,2019,1,섬유제품,상계로9가길,12974359.0,2,노원구,16656261.0
405991,2019,1,세탁소,상계로9가길,702413.0,2,노원구,1056971.5
405992,2019,1,중식음식점,상계로9가길,224595748.0,3,노원구,268799790.3333333
405993,2019,1,슈퍼마켓,상계로9가길,413042175.0,8,노원구,224623030.65277776
405994,2019,1,분식전문점,상계로9가길,8588172.0,8,노원구,6022009.05
405995,2019,1,네일숍,상계로9가길,9179217.0,2,노원구,13978092.0
405996,2019,1,한식음식점,상계로9가길,404476756.0,30,노원구,57722970.06079183
405997,2019,1,호프-간이주점,상계로9가길,51174364.0,8,노원구,49808592.833333336
405998,2019,1,패스트푸드점,상계로9가길,27600764.0,5,노원구,16539742.100000001
405999,2019,1,인테리어,상계로9가길,633487.0,1,노원구,161087094.7083333
406000,2019,1,자전거 및 기타운송장비,상계로9가길,806039.0,1,노원구,15290857.0
406001,2019,1,조명용품,상계로9가길,569782175.0,2,노원구,279137615.5
406002,2019,1,화장품,상계로9가길,3569729.0,5,노원구,4966989.766666666
406003,2019,1,편의점,상계로9가길,557016484.0,5,노원구,479060309.1666667
406004,2019,1,의료기기,상계로9가길,21741627.0,2,노원구,45358851.5
406005,2019,1,의약품,상계로9가길,527247904.0,5,노원구,465725058.0
406006,2019,1,스포츠 강습,상계로9가길,102628272.0,3,노원구,99672011.66666667
406007,2019,1,피부관리실,상계로9가길,8174255.0,4,노원구,14810908.0
406008,2019,1,자동차수리,상계로9가길,15844354.0,7,노원구,10513761.714285715
406009,2019,1,노래방,상계로9가길,40636645.0,3,노원구,41309026.0
406010,2019,1,미용실,상계로9가길,149654192.0,18,노원구,30075215.500000004
406011,2019,1,일반의류,상계로9가길,45440616.0,8,노원구,26823564.5
406012,2019,1,핸드폰,상계로9가길,28000000.0,3,노원구,28396121.0
406013,2019,1,일반교습학원,상계로9가길,2305503.0,1,노원구,11214126.5
406069,2019,3,당구장,상계로9가길,2822924.0,2,노원구,1955551.0
406210,2018,4,한복점,상계로9가길,11317091.0,1,노원구,11317091.0
406230,2018,4,반찬가게,상계로9가길,3603915.0,1,노원구,3603915.0
406231,2018,4,일반의원,상계로9가길,354124807.0,1,노원구,354124807.0
406235,2018,4,미곡판매,상계로9가길,59005530.0,1,노원구,59005530.0
406428,2019,1,치킨전문점,상계로1길,109165826.0,6,노원구,95843267.5
406429,2019,1,철물점,상계로1길,11239404.0,1,노원구,46826704.0
406430,2019,1,청과상,상계로1길,27473992.0,2,노원구,54323527.0
406431,2019,1,일반의류,상계로1길,22803079.0,1,노원구,76145820.5
406432,2019,1,분식전문점,상계로1길,274511403.0,9,노원구,166094530.5138889
406433,2019,1,세탁소,상계로1길,16614341.0,3,노원구,22766855.333333336
406434,2019,1,일반의원,상계로1길,84710559.0,1,노원구,334435423.0
406435,2019,1,당구장,상계로1길,13280542.0,3,노원구,17153389.666666664
406436,2019,1,제과점,상계로1길,2793471.0,4,노원구,93688279.41666667
406437,2019,1,한의원,상계로1길,53559768.0,3,노원구,97272313.33333334
406438,2019,1,한식음식점,상계로1길,1280495192.0,22,노원구,243543659.06907585
406439,2019,1,치과의원,상계로1길,454826652.0,3,노원구,766185743.3333333
406440,2019,1,일반교습학원,상계로1길,520894595.0,3,노원구,477480032.6136905
406441,2019,1,핸드폰,상계로1길,166754649.0,5,노원구,122793180.65
406442,2019,1,의약품,상계로1길,169881863.0,3,노원구,234091957.33333334
406443,2019,1,반찬가게,상계로1길,34218686.0,4,노원구,42145173.0
406444,2019,1,고시원,상계로1길,12491685.0,2,노원구,6245842.5
406445,2019,1,슈퍼마켓,상계로1길,1345665115.0,6,노원구,921777482.0
406446,2019,1,호프-간이주점,상계로1길,337117794.0,8,노원구,175649520.375
406447,2019,1,미용실,상계로1길,278627899.0,13,노원구,86120036.72435898
406448,2019,1,예술학원,상계로1길,37680442.0,8,노원구,24117023.875
406449,2019,1,커피-음료,상계로1길,13661211.0,4,노원구,16329378.5
406450,2019,1,신발,상계로1길,3791209.0,2,노원구,11553466.0
406451,2019,1,편의점,상계로1길,175373922.0,2,노원구,501885859.5
406452,2019,1,외국어학원,상계로1길,71515014.0,7,노원구,57768532.16666667
406453,2019,1,PC방,상계로1길,161271011.0,1,노원구,468354934.5
406454,2019,1,피부관리실,상계로1길,37218818.0,7,노원구,16686863.0
406455,2019,1,노래방,상계로1길,16560202.0,1,노원구,72812255.0
406641,2018,4,중식음식점,상계로1길,88247440.0,1,노원구,88247440.0
406642,2018,4,사진관,상계로1길,141177016.0,4,노원구,35294254.0
406645,2018,4,양식음식점,상계로1길,50331362.0,2,노원구,25165681.0
406647,2018,4,화장품,상계로1길,15745079.0,4,노원구,3936269.75
406648,2018,4,육류판매,상계로1길,157465104.0,2,노원구,78732552.0
406650,2018,4,완구,상계로1길,11287851.0,1,노원구,11287851.0
406661,2018,4,스포츠 강습,상계로1길,11541808.0,2,노원구,5770904.0
406666,2018,4,패스트푸드점,상계로1길,48503842.0,1,노원구,48503842.0
406825,2019,1,커피-음료,상계로12길,10303097.0,5,노원구,9409852.6
406826,2019,1,패스트푸드점,상계로12길,80128033.0,3,노원구,85766037.83333333
406827,2019,1,호프-간이주점,상계로12길,81908771.0,11,노원구,52509870.29242425
406828,2019,1,일반의류,상계로12길,38130997.0,10,노원구,14405545.3
406829,2019,1,제과점,상계로12길,4954508.0,1,노원구,23767354.0
406830,2019,1,의약품,상계로12길,12747200.0,3,노원구,19520603.666666668
406831,2019,1,외국어학원,상계로12길,29270266.0,1,노원구,91560610.0
406832,2019,1,일반교습학원,상계로12길,93894683.0,5,노원구,150875447.45
406833,2019,1,자동차수리,상계로12길,17014846.0,1,노원구,71497095.0
406834,2019,1,편의점,상계로12길,978789456.0,5,노원구,647247677.2857144
406835,2019,1,슈퍼마켓,상계로12길,136702769.0,6,노원구,93169984.5
406836,2019,1,화장품,상계로12길,6802326.0,2,노원구,38578773.0
406837,2019,1,미용실,상계로12길,73509795.0,15,노원구,21924060.31904762
406838,2019,1,예술학원,상계로12길,42534818.0,6,노원구,38915632.833333336
406839,2019,1,애완동물,상계로12길,10763749.0,1,노원구,53783332.0
406840,2019,1,한식음식점,상계로12길,622986979.0,20,노원구,144872223.71265665
406841,2019,1,반찬가게,상계로12길,3422472.0,4,노원구,6644493.25
406842,2019,1,치킨전문점,상계로12길,124347001.0,4,노원구,172215459.25
406843,2019,1,네일숍,상계로12길,2756892.0,1,노원구,32108604.0
406844,2019,1,육류판매,상계로12길,281532216.0,3,노원구,363441097.6666666
406990,2018,4,중식음식점,상계로12길,73283565.0,2,노원구,36641782.5
406991,2018,4,일식음식점,상계로12길,144179582.0,2,노원구,72089791.0
406997,2018,4,독서실,상계로12길,26965242.0,1,노원구,26965242.0
406999,2018,4,분식전문점,상계로12길,2234300.0,3,노원구,744766.6666666666
407000,2018,4,문구,상계로12길,18121360.0,2,노원구,9060680.0
407002,2018,4,미곡판매,상계로12길,201710248.0,3,노원구,67236749.33333333
407012,2018,4,PC방,상계로12길,288000000.0,1,노원구,288000000.0
407015,2018,4,피부관리실,상계로12길,5887190.0,1,노원구,5887190.0
407128,2019,1,세탁소,동일로242길,15219048.0,3,노원구,24367975.416666668
407129,2019,1,일식음식점,동일로242길,40933795.0,3,노원구,60270241.333333336
407130,2019,1,일반의류,동일로242길,264368252.0,5,노원구,280631055.8333333
407131,2019,1,슈퍼마켓,동일로242길,139122594.0,7,노원구,86077591.46428572
407132,2019,1,커피-음료,동일로242길,145085699.0,8,노원구,67379244.21944444
407133,2019,1,호프-간이주점,동일로242길,308682108.0,11,노원구,165813494.10909092
407134,2019,1,치킨전문점,동일로242길,249989656.0,4,노원구,228027247.5
407135,2019,1,한식음식점,동일로242길,2263802876.0,42,노원구,226263103.6731602
407136,2019,1,예술학원,동일로242길,9397489.0,2,노원구,19205809.0
407137,2019,1,스포츠 강습,동일로242길,3932643.0,1,노원구,19152335.0
407138,2019,1,미용실,동일로242길,19794875.0,6,노원구,13725774.799999999
407139,2019,1,분식전문점,동일로242길,784086662.0,5,노원구,365653728.0824176
407140,2019,1,양식음식점,동일로242길,62740339.0,5,노원구,57931686.3
407141,2019,1,노래방,동일로242길,132515476.0,6,노원구,103709007.83333334
407142,2019,1,편의점,동일로242길,732559017.0,3,노원구,1117716815.0
407246,2018,4,자동차수리,동일로242길,52071054.0,1,노원구,52071054.0
407252,2018,4,사진관,동일로242길,66259169.0,1,노원구,39206233.609375
407255,2018,4,운동/경기용품,동일로242길,447942502.0,1,노원구,447942502.0
407500,2019,1,자동차수리,동일로192길,8303728.0,1,노원구,32067970.0
407501,2019,1,예술학원,동일로192길,152931694.0,5,노원구,136399313.0
407502,2019,1,일반교습학원,동일로192길,31420973.0,1,노원구,208826860.0
407503,2019,1,안경,동일로192길,107124111.0,2,노원구,201940799.5
407504,2019,1,치킨전문점,동일로192길,504010048.0,5,노원구,465293166.1589285
407505,2019,1,문구,동일로192길,182671788.0,2,노원구,627969162.5
407506,2019,1,당구장,동일로192길,11103267.0,5,노원구,19489698.55
407507,2019,1,한의원,동일로192길,89456082.0,3,노원구,118970049.33333334
407508,2019,1,양식음식점,동일로192길,158674119.0,4,노원구,157560173.0
407509,2019,1,커피-음료,동일로192길,499692397.0,15,노원구,146975276.34583333
407510,2019,1,수산물판매,동일로192길,34357693.0,1,노원구,151834206.0
407511,2019,1,스포츠클럽,동일로192길,25212121.0,5,노원구,36806100.2
407512,2019,1,제과점,동일로192길,75796141.0,6,노원구,58703625.916666664
407513,2019,1,핸드폰,동일로192길,3233112.0,4,노원구,311368710.7916667
407514,2019,1,네일숍,동일로192길,20374079.0,1,노원구,85341177.0
407515,2019,1,일식음식점,동일로192길,177525899.0,4,노원구,148750855.9166667
407516,2019,1,철물점,동일로192길,6464005.0,4,노원구,9588137.9
407517,2019,1,편의점,동일로192길,1260553336.0,12,노원구,496804065.4166666
407518,2019,1,화장품,동일로192길,49970993.0,9,노원구,28196598.54444444
407519,2019,1,세탁소,동일로192길,394276460.0,4,노원구,126871299.0
407520,2019,1,한식음식점,동일로192길,4949788426.0,59,노원구,370385103.7651471
407521,2019,1,중식음식점,동일로192길,212785126.0,3,노원구,273194153.6666667
407522,2019,1,미용실,동일로192길,138465725.0,14,노원구,38502881.01428571
407523,2019,1,노래방,동일로192길,161406955.0,7,노원구,103826984.64285713
407524,2019,1,화초,동일로192길,119117702.0,3,노원구,144073006.66666666
407525,2019,1,분식전문점,동일로192길,938241102.0,11,노원구,351492317.3358586
407526,2019,1,호프-간이주점,동일로192길,1791567667.0,22,노원구,363069841.80200505
407527,2019,1,슈퍼마켓,동일로192길,1319487366.0,9,노원구,558158140.8777778
407528,2019,1,패스트푸드점,동일로192길,342789947.0,7,노원구,208364696.91071427
407529,2019,1,치과의원,동일로192길,293435986.0,3,노원구,448351098.99999994
407530,2019,1,스포츠 강습,동일로192길,9505455.0,5,노원구,10507015.799999999
407531,2019,1,일반의원,동일로192길,318726035.0,2,노원구,669487734.5
407532,2019,1,일반의류,동일로192길,23088033.0,5,노원구,29952821.2
407551,2019,2,섬유제품,동일로192길,10116460.0,1,노원구,13415108.0
407753,2018,4,외국어학원,동일로192길,62000126.0,1,노원구,62000126.0
407770,2018,4,육류판매,동일로192길,79335157.0,3,노원구,26445052.333333332
407772,2018,4,미곡판매,동일로192길,154002589.0,2,노원구,77001294.5
407776,2018,4,피부관리실,동일로192길,7679546.0,2,노원구,3839773.0
407779,2018,4,인테리어,동일로192길,108191679.0,4,노원구,27047919.75
407954,2019,1,피부관리실,동일로173가길,5891690.0,3,노원구,7094883.083333334
407955,2019,1,철물점,동일로173가길,48000000.0,4,노원구,44178775.0
407956,2019,1,노래방,동일로173가길,174942211.0,4,노원구,185174934.30952382
407957,2019,1,의약품,동일로173가길,373625831.0,7,노원구,275508923.0
407958,2019,1,가전제품수리,동일로173가길,267957303.0,3,노원구,171320078.9375
407959,2019,1,인테리어,동일로173가길,4754625.0,5,노원구,12530874.8
407960,2019,1,자동차수리,동일로173가길,79984174.0,6,노원구,56086126.333333336
407961,2019,1,호프-간이주점,동일로173가길,105570921.0,6,노원구,64129231.5
407962,2019,1,치킨전문점,동일로173가길,139194667.0,5,노원구,126049422.93333334
407963,2019,1,양식음식점,동일로173가길,102819255.0,1,노원구,393358325.0
407964,2019,1,분식전문점,동일로173가길,346967916.0,6,노원구,325298038.6666667
407965,2019,1,치과의원,동일로173가길,78640572.0,1,노원구,437234673.0
407966,2019,1,패스트푸드점,동일로173가길,11055800.0,1,노원구,64259550.0
407967,2019,1,슈퍼마켓,동일로173가길,75605758.0,6,노원구,59447442.00000001
407968,2019,1,육류판매,동일로173가길,3263310.0,1,노원구,11765672.0
407969,2019,1,일반교습학원,동일로173가길,15545943.0,3,노원구,12654036.0
407970,2019,1,예술학원,동일로173가길,16744186.0,1,노원구,70563022.0
407971,2019,1,문구,동일로173가길,43998159.0,1,노원구,189274943.0
407972,2019,1,한식음식점,동일로173가길,1631423154.0,43,노원구,159954000.60465115
407973,2019,1,핸드폰,동일로173가길,27147029.0,2,노원구,150129689.5
407974,2019,1,수산물판매,동일로173가길,137379260.0,1,노원구,720119802.5
407975,2019,1,스포츠 강습,동일로173가길,3285674.0,2,노원구,14348487.5
407976,2019,1,화장품,동일로173가길,669000000.0,4,노원구,405308686.83412695
407977,2019,1,편의점,동일로173가길,467546460.0,3,노원구,719590108.5833334
407978,2019,1,네일숍,동일로173가길,2079617.0,1,노원구,11526789.0
407979,2019,1,반찬가게,동일로173가길,8679308.0,5,노원구,17846436.2
407980,2019,1,미용실,동일로173가길,41856729.0,11,노원구,18016653.663636364
407981,2019,1,커피-음료,동일로173가길,38870274.0,4,노원구,43346509.4
408002,2019,2,자동차미용,동일로173가길,14133138.0,1,노원구,44857352.0
408174,2018,4,통신기기수리,동일로173가길,11646154.0,2,노원구,5823077.0
408176,2018,4,당구장,동일로173가길,1151223.0,2,노원구,575611.5
408179,2018,4,컴퓨터및주변장치판매,동일로173가길,56534073.0,2,노원구,28267036.5
408183,2018,4,자동차부품,동일로173가길,16956612.0,5,노원구,3391322.4
408190,2018,4,외국어학원,동일로173가길,576923.0,1,노원구,576923.0
408194,2018,4,사진관,동일로173가길,8000000.0,1,노원구,8000000.0
408197,2018,4,유아의류,동일로173가길,18229907.0,2,노원구,9114953.5
408341,2019,1,슈퍼마켓,공릉로58길,102390167.0,1,노원구,273126720.5
408342,2019,1,노래방,공릉로58길,2651233.0,1,노원구,17640162.0
408343,2019,1,일반교습학원,공릉로58길,3693306.0,1,노원구,48987758.0
408344,2019,1,육류판매,공릉로58길,45105499.0,2,노원구,201030451.0
408345,2019,1,미용실,공릉로58길,6755656.0,4,노원구,8019177.5
408346,2019,1,호프-간이주점,공릉로58길,45111968.0,3,노원구,65569256.66666667
408347,2019,1,중식음식점,공릉로58길,87820527.0,1,노원구,357656030.0
408348,2019,1,패스트푸드점,공릉로58길,26635896.0,2,노원구,77507410.0
408349,2019,1,세탁소,공릉로58길,5272603.0,3,노원구,10557063.333333332
408350,2019,1,예술학원,공릉로58길,15000000.0,2,노원구,44793886.0
408351,2019,1,서적,공릉로58길,98000000.0,1,노원구,98000000.0
408352,2019,1,섬유제품,공릉로58길,11111111.0,1,노원구,26247689.0
408353,2019,1,한식음식점,공릉로58길,760011958.0,17,노원구,194962452.250817
408354,2019,1,편의점,공릉로58길,287691868.0,2,노원구,814189644.5
